10	Tribonema affine	340000,0	0,25357	15,86	17,97
10	Asterionella formosa	324000,0	0,48278	15,12	34,22
10	Aulacoseira islandica	16000,0	0,05307	0,75	3,76
10	Cyclotella spp.	43000,0	0,08724	2,01	6,18
10	Diatoma tenuis	26500,0	0,01602	1,24	1,14
10	Fragilaria ulna	21000,0	0,02638	0,98	1,87
10	Nitzschia holsatica	5000,0	0,00525	0,23	0,37
10	Tabellaria fenestrata	6000,0	0,01325	0,28	0,94
10	Elakatothrix genevensis	2000,0	0,00065	0,09	0,05
10	Monoraphidium arcuatum	500,0	0,00021	0,02	0,01
10	Tetrastrum komarekii	2000,0	0,00013	0,09	0,01
11	Limnothrix planctonica	28600,0	0,00936	1,63	0,29
11	Planktothrix agardhii	4500,0	0,00589	0,26	0,18
11	Euglena  limnophyla	5000,0	0,02945	0,29	0,92
11	Chroomonas acuta	240000,0	0,09190	13,72	2,89
11	Cryptomonas  erosa	65000,0	0,12387	3,72	3,89
11	Cryptomonas rostrata	27500,0	0,15250	1,57	4,79
11	Dinobryon sertularia	47000,0	0,14020	2,69	4,40
11	Mallomonas spp.	500,0	0,00079	0,03	0,02
11	Tribonema affine	97000,0	0,07234	5,54	2,27
11	Asterionella formosa	328000,0	0,56717	18,75	17,81
11	Aulacoseira islandica	404000,0	1,33122	23,09	41,81
11	Cyclotella spp.	20000,0	0,05956	1,14	1,87
11	Diatoma tenuis	145000,0	0,10049	8,29	3,16
11	Fragilaria ulna	105500,0	0,19028	6,03	5,98
11	Nitzschia holsatica	40000,0	0,05888	2,29	1,85
11	Stephanodiscus minutulus	160000,0	0,18400	9,14	5,78
11	Tabellaria fenestrata	24000,0	0,06184	1,37	1,94
11	Closterium sp.	500,0	0,00147	0,03	0,05
11	Elakatothrix genevensis	1000,0	0,00024	0,06	0,01
11	Monoraphidium arcuatum	1500,0	0,00063	0,09	0,02
11	Monoraphidium griffithii	5000,0	0,00209	0,29	0,07
12	Limnothrix planctonica	5200,0	0,00170	0,35	0,04
12	Cryptomonas  erosa	1500,0	0,00332	0,10	0,07
12	Cryptomonas  ovata	500,0	0,00029	0,03	0,01
12	Cryptomonas rostrata	3500,0	0,01420	0,23	0,31
12	Dinobryon sertularia 	28000,0	0,08352	1,87	1,84
12	Tribonema affine 	40000,0	0,02983	2,68	0,66
12	Asterionella formosa 	109000,0	0,16155	7,29	3,55
12	Aulacoseira islandica 	1250000,0	4,14625	83,66	91,13
12	Aulacoseira italica 	12000,0	0,01414	0,80	0,31
12	Cyclotella spp.	7500,0	0,02428	0,50	0,53
12	Diatoma tenuis 	4500,0	0,00275	0,30	0,06
12	Fragilaria ulna 	2000,0	0,01915	0,13	0,42
12	Nitzschia holsatica	20000,0	0,02944	1,34	0,65
12	Rhizosolenia longiseta 	500,0	0,00442	0,03	0,10
12	Tabellaria fenestrata 	6500,0	0,01435	0,44	0,32
12	Elakatothrix genevensis	1000,0	0,00039	0,07	0,01
12	Monoraphidium arcuatum 	500,0	0,00021	0,03	0,005
12	Scenedesmus quadricauda 	2000,0	0,00025	0,13	0,01
13	Limnothrix planctonica	7800,0	0,00255	0,67	0,17
13	Planktothrix agardhii	4500,0	0,00589	0,39	0,39
13	Tribonema affine	35000,0	0,02610	3,00	1,75
13	Asterionella formosa	230000,0	0,46210	19,70	30,92
13	Aulacoseira islandica	100000,0	0,33170	8,56	22,19
13	Cyclotella spp.	40500,0	0,07277	3,47	4,87
13	Diatoma tenuis	45000,0	0,02748	3,85	1,84
13	Fragilaria ulna	202500,0	0,27569	17,34	18,45
13	Nitzschia holsatica	60000,0	0,08832	5,14	5,91
13	Skeletonena subsalsum	5000,0	0,00982	0,43	0,66
13	Chlamydomonas spp.	80000,0	0,14136	6,85	9,46
13	Monoraphidium contortum	40000,0	0,00327	3,43	0,22
13	Monoraphidium irregulare	1500,0	0,00019	0,13	0,01
13	Monoraphidium griffithii	20000,0	0,00838	1,71	0,56
13	Scenedesmus acuminatus	10000,0	0,00327	0,86	0,22
13	Selenastrum gracillis	120000,0	0,01493	10,28	1,00
13	Scenedesmus obtusus	4000,0	0,00050	0,34	0,03
13	Scenedesmus quadricauda	160000,0	0,02011	13,70	1,35
13	Tetrastrum komarekii	2000,0	0,00013	0,17	0,01
14	Limnothrix planctonica	3900,0	0,00128	0,39	0,07
14	Planktothrix agardhii	1500,0	0,00196	0,15	0,10
14	Euglena  limnophyla	1000,0	0,00589	0,10	0,31
14	Euglena  sp.	500,0	0,00398	0,05	0,21
14	Cryptomonas  erosa	45000,0	0,08186	4,53	4,30
14	Cryptomonas  obovata	12500,0	0,05596	1,26	2,94
14	Cryptomonas  ovata	2500,0	0,01571	0,25	0,82
14	Cryptomonas rostrata	6500,0	0,04509	0,65	2,37
14	Dinobryon divergens	40000,0	0,11932	4,02	6,26
14	Tribonema affine	6000,0	0,00353	0,60	0,19
14	Asterionella formosa	15000,0	0,02775	1,51	1,46
14	Aulacoseira islandica	24500,0	0,08127	2,46	4,26
14	Diatoma tenuis	210000,0	0,17151	21,12	9,00
14	Fragilaria capucina	5000,0	0,00383	0,50	0,20
14	Fragilaria ulna	8500,0	0,02041	0,85	1,07
14	Fragilaria virescens	4500,0	0,00344	0,45	0,18
14	Gyrosigma acuminatum	500,0	0,02356	0,05	1,24
14	Navicula radiosa	20000,0	0,10082	2,01	5,29
14	Nitzschia holsatica	40000,0	0,05888	4,02	3,09
14	Skeletonema subsalsum	2000,0	0,00314	0,20	0,16
14	Tabellaria fenestrata	1000,0	0,00221	0,10	0,12
14	Chlamydomonas spp.	40000,0	0,07068	4,02	3,71
14	Closterium sp.	500,0	0,00664	0,05	0,35
14	Coelastrum astroideum	4000,0	0,00026	0,40	0,01
14	Monoraphidium griffithii	40000,0	0,01676	4,02	0,88
14	Mougetia spp.	20000,0	0,23562	2,01	12,36
14	Pediastrum boryanum	2500,0	0,55223	0,25	28,98
14	Scenedesmus acuminatus	6000,0	0,00118	0,60	0,06
14	Scenedesmus magnus	6000,0	0,00785	0,60	0,41
14	Scenedesmus obtusus	4000,0	0,00050	0,40	0,03
14	Scenedesmus quadricauda	160000,0	0,02011	16,09	1,06
14	Scenedesmus sempervirens	80000,0	0,00871	8,05	0,46
14	Schroederia setigera	140000,0	0,14658	14,08	7,69
14	Selenastrum gracillis	20000,0	0,00251	2,01	0,13
14	Sphaerocystis planctonica	20000,0	0,00446	2,01	0,23
14	Tetrastrum komarekii	1000,0	0,00007	0,10	0,004
15	Kephyrion spp.	80000,0	0,03534	4,10	0,91
15	Tribonema affine	390000,0	0,29086	19,98	7,49
15	Asterionella formosa	460000,0	0,69049	23,57	17,77
15	Aulacoseira islandica	800000,0	2,65360	40,98	68,30
15	Aulacoseira italica	14000,0	0,01649	0,72	0,42
15	Cyclotella spp.	500,0	0,00707	0,03	0,18
15	Diatoma tenuis	70000,0	0,05338	3,59	1,37
15	Fragilaria ulna	45000,0	0,08921	2,31	2,30
15	Navicula radiosa	500,0	0,00196	0,03	0,05
15	Tabellaria fenestrata	17000,0	0,01668	0,87	0,43
15	Monoraphidium irregulare	5000,0	0,00062	0,26	0,02
15	Mougetia spp.	10000,0	0,02209	0,51	0,57
15	Scenedesmus quadricauda	40000,0	0,00503	2,05	0,13
15	Selenastrum gracillis	20000,0	0,00249	1,02	0,06
16	Aphanizomenon flos-aquae	23300,0	0,03044	0,30	0,58
16	Limnothrix planctonica	156000,0	0,05105	2,04	0,97
16	Oscillatoria tenuis	4500,0	0,00490	0,06	0,09
16	Phormidium granulatum	3000,0	0,00393	0,04	0,07
16	Planktothrix agardhii	1500,0	0,00196	0,02	0,04
16	Chroomonas acuta	720000,0	0,27569	9,41	5,23
16	Cryptomonas  erosa	200000,0	0,38936	2,61	7,39
16	Cryptomonas  obovata	500,0	0,00265	0,01	0,05
16	Cryptomonas  ovata	80000,0	0,50264	1,05	9,54
16	Cryptomonas rostrata	50500,0	0,22360	0,66	4,24
16	Dinobryon divergens	40000,0	0,11932	0,52	2,27
16	Tribonema affine	110000,0	0,08204	1,44	1,56
16	Achnanthes sp.	120000,0	0,04712	1,57	0,89
16	Asterionella formosa	98000,0	0,22755	1,28	4,32
16	Aulacoseira islandica	290000,0	0,96193	3,79	18,26
16	Diatoma anceps	10000,0	0,01679	0,13	0,32
16	Diatoma tenuis	1240000,0	1,11179	16,21	21,11
16	Fragilaria capucina	20000,0	0,01178	0,26	0,22
16	Fragilaria ulna	2500,0	0,03517	0,03	0,67
16	Nitzschia holsatica	40000,0	0,05888	0,52	1,12
16	Tabellaria fenestrata	2000,0	0,00196	0,03	0,04
16	Chlamydomonas spp.	3840000,0	0,25133	50,21	4,77
16	Closterium parvulum	1000,0	0,00885	0,01	0,17
16	Coelastrum microporum	12000,0	0,00265	0,16	0,05
16	Dictyosphaerium pulchellum	16000,0	0,00105	0,21	0,02
16	Elakatothrix genevensis	5000,0	0,00145	0,07	0,03
16	Mougetia spp.	6000,0	0,18850	0,08	3,58
16	Pediastrum boryanum	1000,0	0,22089	0,01	4,19
16	Pediastrum duplex	1500,0	0,33134	0,02	6,29
16	Scenedesmus acuminatus	82000,0	0,02134	1,07	0,41
16	Scenedesmus magnus	12000,0	0,01885	0,16	0,36
16	Scenedesmus obtusus	10000,0	0,00442	0,13	0,08
16	Scenedesmus quadricauda	320000,0	0,04022	4,18	0,76
16	Selenastrum gracillis	120000,0	0,01508	1,57	0,29
16	Sphaerocystis planctonica	4000,0	0,00089	0,05	0,02
16	Tetrastrum komarekii	6000,0	0,00039	0,08	0,01
17	Aphanizomenon flos-aquae	22500,0	0,02945	0,68	0,81
17	Limnothrix planctonica	208000,0	0,06806	6,25	1,86
17	Planktothrix agardhii	4500,0	0,00589	0,14	0,16
17	Chroomonas acuta	720000,0	0,24152	21,64	6,61
17	Cryptomonas  erosa	20000,0	0,03982	0,60	1,09
17	Cryptomonas  ovata	3500,0	0,01345	0,11	0,37
17	Cryptomonas rostrata	18500,0	0,10204	0,56	2,79
17	Dinobryon sertularia	15000,0	0,04474	0,45	1,22
17	Dinobryon suecicum	100000,0	0,03532	3,01	0,97
17	Tribonema affine	600000,0	0,44748	18,03	12,24
17	Asterionella formosa	325000,0	0,50230	9,77	13,74
17	Aulacoseira islandica	130000,0	0,43121	3,91	11,80
17	Aulacoseira italica	77000,0	0,03287	2,31	0,90
17	Cyclotella spp.	2000,0	0,00838	0,06	0,23
17	Diatoma tenuis	175000,0	0,11343	5,26	3,10
17	Fragilaria ulna	28500,0	0,06157	0,86	1,68
17	Tabellaria fenestrata	33000,0	0,04834	0,99	1,32
17	Chlamydomonas spp.	800000,0	1,41360	24,04	38,67
17	Closterium Nordstedtii	500,0	0,00258	0,02	0,07
17	Closterium parvulum	1000,0	0,00885	0,03	0,24
17	Dictyosphaerium pulchellum	32000,0	0,00209	0,96	0,06
17	Elakatothrix genevensis	11000,0	0,00259	0,33	0,07
17	Monoraphidium arcuatum	500,0	0,00021	0,02	0,01
18	Aphanizomenon flos-aquae	1500,0	0,00131	0,04	0,03
18	Limnothrix planctonica	72800,0	0,02382	2,17	0,52
18	Oscillatoria tenuis	6000,0	0,00653	0,18	0,14
18	Snowella lacustris	60000,0	0,00201	1,78	0,04
18	Chroomonas acuta	240000,0	0,09190	7,14	2,02
18	Cryptomonas  erosa	125000,0	0,22346	3,72	4,90
18	Cryptomonas  ovata	90000,0	0,10995	2,68	2,41
18	Cryptomonas rostrata	12000,0	0,04665	0,36	1,02
18	Chrysococcus  tryporus	500,0	0,00707	0,01	0,16
18	Tribonema affine	65000,0	0,03827	1,93	0,84
18	Achnanthes sp.	60000,0	0,02356	1,78	0,52
18	Asterionella formosa	37000,0	0,05477	1,10	1,20
18	Aulacoseira islandica	100000,0	0,33170	2,97	7,27
18	Diatoma anceps	4000,0	0,00442	0,12	0,10
18	Diatoma tenuis	550000,0	0,58084	16,36	12,74
18	Fragilaria ulna	21000,0	0,03454	0,62	0,76
18	Nitzschia holsatica	40000,0	0,05888	1,19	1,29
18	Stephanodiscus minutulus	5000,0	0,00575	0,15	0,13
18	Tabellaria fenestrata	7000,0	0,01546	0,21	0,34
18	Chlamydomonas spp.	1350000,0	2,38545	40,16	52,31
18	Closterium sp.	500,0	0,00664	0,01	0,15
18	Crusigeniella rectangularis	2000,0	0,00013	0,06	0,003
18	Dictyosphaerium pulchellum	24000,0	0,00157	0,71	0,03
18	Elakatothrix genevensis	2000,0	0,00065	0,06	0,01
18	Mougetia spp.	7000,0	0,16493	0,21	3,62
18	Pediastrum boryanum	500,0	0,03272	0,01	0,72
18	Pediastrum duplex	1000,0	0,22089	0,03	4,84
18	Scenedesmus acuminatus	8000,0	0,00157	0,24	0,03
19	Anabaena spiroides	55000,0	0,01215	2,10	0,73
19	Aphanizomenon flos-aquae	4500,0	0,01325	0,17	0,80
19	Limnothrix planctonica	13000,0	0,00425	0,50	0,26
19	Phormidium granulatum	16500,0	0,02160	0,63	1,30
19	Planktothrix agardhii	10500,0	0,01374	0,40	0,83
19	Trachelomonas  granulosa	500,0	0,00262	0,02	0,16
19	Chroomonas acuta	1920000,0	0,55295	73,28	33,28
19	Cryptomonas  erosa	35000,0	0,06637	1,34	4,00
19	Cryptomonas  ovata	35000,0	0,13450	1,34	8,10
19	Cryptomonas rostrata	30000,0	0,11545	1,15	6,95
19	Dinobryon divergens	40000,0	0,11932	1,53	7,18
19	Dinobryon suecicum	40000,0	0,01413	1,53	0,85
19	Mallomonas spp.	5000,0	0,01473	0,19	0,89
19	Tribonema affine	20000,0	0,01492	0,76	0,90
19	Asterionella formosa	20000,0	0,03107	0,76	1,87
19	Aulacoseira islandica	100000,0	0,33170	3,82	19,97
19	Aulacoseira italica	7000,0	0,00773	0,27	0,47
19	Cyclotella spp.	1000,0	0,01846	0,04	1,11
19	Diatoma tenuis	2000,0	0,00188	0,08	0,11
19	Nitzschia holsatica	3000,0	0,00442	0,11	0,27
19	Skeletonema subsalsum	80000,0	0,12566	3,05	7,56
19	Tabellaria fenestrata	5500,0	0,01301	0,21	0,78
19	Ankisrodesmus  aciculare	4000,0	0,00101	0,15	0,06
19	Crusigenia lauterbornei	2000,0	0,00044	0,08	0,03
19	Monoraphidium arcuatum	500,0	0,00021	0,02	0,01
19	Mougetia spp.	2000,0	0,00442	0,08	0,27
19	Scenedesmus acuminatus	2000,0	0,00025	0,08	0,02
19	Scenedesmus magnus	2000,0	0,00314	0,08	0,19
19	Scenedesmus quadricauda	4000,0	0,00050	0,15	0,03
19	Scenedesmus sempervirens	160000,0	0,01742	6,11	1,05
20	Aphanizomenon flos-aquae	9000,0	0,02651	1,37	2,00
20	Planktothrix agardhii	1500,0	0,00196	0,23	0,15
20	Ceratium hirundinella	1000,0	0,13092	0,15	9,86
20	Chroomonas acuta	120000,0	0,04595	18,32	3,46
20	Cryptomonas  erosa	20000,0	0,03761	3,05	2,83
20	Cryptomonas  ovata	1000,0	0,00628	0,15	0,47
20	Cryptomonas rostrata	10500,0	0,05001	1,60	3,77
20	Dinobryon divergens	160000,0	0,47728	24,43	35,96
20	Tribonema affine	50000,0	0,02944	7,63	2,22
20	Achnanthes sp.	80000,0	0,03142	12,21	2,37
20	Asterionella formosa	2000,0	0,00314	0,31	0,24
20	Aulacoseira islandica	88000,0	0,29190	13,44	21,99
20	Aulacoseira italica	40000,0	0,04417	6,11	3,33
20	Diatoma tenuis	1500,0	0,00294	0,23	0,22
